"text","id_str","retweet","user_location","place_full_name","location","team_count","sentiment","HasNFLTeam","FanSentiment"
"@RashanAGary great game yesterday!! Can’t wait till Sunday I’ll be watching you live.. #GoPackGo",1201547595144929280,"False","Golden, CO","","CO",1,"positive","Yes","Fan"
"Happy Birthday to the leader of the @packers @AaronRodgers12 #GoPackGo",1201546304842850304,"False","Michigan, USA","","MI",1,"positive","Yes","Fan"
"Happy Birthday to the goat @AaronRodgers12 #GoPackGo",1201545109025775616,"False","Houston, TX","","TX",2,"positive","Yes","Fan"
"Happy Birthday Gunslinger! @AaronRodgers12 #GoPackGo https://t.co/pTdk4mFj2N",1201544937784905728,"False","Sioux City, IA","Sioux City, IA","IA",0,"positive","No","Fan"
"@GBPdaily Happy for a dub but we need to get better in all phases. To many big plays given up still. I won’t be sat… https://t.co/cQXwTkrKln",1201543661462413312,"False","Maryland, USA","","MD",2,"positive","Yes","Fan"
"@LilySZhao And ‘fans’ are still saying we haven’t played anyone significant, Rodgers is on the decline, and there a… https://t.co/KC95a0YKog",1201542726551883776,"False","Florida","","FL",3,"positive","Yes","Fan"
"Happy birthday @AaronRodgers12 #GoPackGo https://t.co/tMflvAQAjq",1201541577329397760,"False","Cupertino, CA","Cupertino, CA","CA",4,"positive","Yes","Fan"
"Happy birthday to me and my guy @AaronRodgers12 #TheGoats #GoPackGo",1201541329169387520,"False","Houston, TX","","TX",2,"positive","Yes","Fan"
"Happy birthday to the GOAT @AaronRodgers12 hope the cake is made out of cheese (Could even shape it to an actual goat) 😂 #GoPackGo #Packers",1201540342698389504,"False","Holland, OH","","OH",2,"positive","Yes","Fan"
"Happy birthday to the best quarterback and running back in the division. #GoPackGo https://t.co/KCe3RAb9Lq",1201538586740449280,"False","Bay Area, CA","","CA",4,"positive","Yes","Fan"
"Happy birthday AR 
#GoPackGo 🧀 https://t.co/PN8ni52dDI",1201538583120756736,"False","Houston, TX","Houston, TX","TX",2,"positive","Yes","Fan"
"Shoutout to @Showtyme_33 and @AaronRodgers12 happy birthday! nothing cooler than sharing your birthday with these two goats 🐐. #GoPackGo",1201532286212222976,"False","Michigan, USA","","MI",1,"positive","Yes","Fan"
"Don’t for get he is a SUPERBOWL CHAMPION!!!!! 🏆🏆🏆🏆🧀🧀🧀 #GoPackGo happy birthday @AaronRodgers12 https://t.co/CSMdak8JYp",1201530557726887936,"False","Maryland, USA","","MD",2,"positive","Yes","Fan"
"So far this season, these QBs have been the best vs. blitz according to passer rating. 

#Saints #RavensFlock #Skol… https://t.co/eODr7FHvnB",1201530533492199424,"False","NFL Films - Mt. Laurel, NJ","","NJ",2,"positive","Yes","Fan"
"Happy bday baby!!! #gopackgo #aaronrogers https://t.co/0qkyoGPnWA",1201529974706053120,"False","Weslaco, TX","","TX",2,"positive","Yes","Fan"
"Happy Birthday to the one and only @AaronRodgers12 cant wait to see u in 2 weeks #GoPackGo",1201528981507510272,"False","Boone, NC","","NC",1,"positive","Yes","Fan"
"Love this team! Great job @AaronRodgers12 and @MarcedesLewis89 #GoPackGo https://t.co/9MHddCEx2y",1201527506312056832,"False","Pullman, WA","","WA",1,"positive","Yes","Fan"
"@PackerDriven In prime position to build and gain confidence/swagger due to (strength of schedule/weak competition)… https://t.co/zc964fH0Se",1201527099376332800,"False","Kennewick, Wa","","WA",1,"negative","Yes","Foe"
"Happy Birthday to 3️⃣3️⃣ &amp; 1️⃣2️⃣
#GoPackGo 
@Showtyme_33 @AaronRodgers12 https://t.co/ca5RgO9Orb",1201524276291129344,"False","Griffith, IN","Griffith, IN","IN",1,"positive","Yes","Fan"
"@AP_Breezy @packers Hey there, hope you enjoyed that @Packers W yesterday as much as we did. Sorry to see you misse… https://t.co/18ysPizt7E",1201523435127660544,"False","Chicago, IL","","IL",1,"positive","Yes","Fan"
"No way he’s a sag too , ayeeee dope asf bro ♐️♐️♐️♐️♐️💪🏾 mines on the 4th ‼️‼️ happy birthday man #GoPackGo https://t.co/iiFijqZo3S",1201521634374569984,"False","FLORIDA, USA","","FL",3,"positive","Yes","Fan"
"For the second straight week, our #FantasyFootball Sunday Six-Pack features TWO players from our previous week’s Wa… https://t.co/Mhq1jAjLPz",1201519041699033088,"False","Cleveland, OH","","OH",2,"positive","Yes","Fan"
"Happy birthday #KingOfTheNorth 💛💚💛💚 #GoPackGo @AaronRodgers12 https://t.co/ZyhA7YztMK",1201517169256927232,"False","California, USA","Bayview, CA","CA",4,"positive","Yes","Fan"
"Here are my thoughts on the #Packers 31-13 win over the #Giants. #GoPackGo #GBvsNYG https://t.co/o9tZxcmGly",1201517142644011008,"False","Cape Coral, FL","","FL",3,"positive","Yes","Fan"
"@Showtyme_33 Happy Birthday man!! Just ordered your jersey last week! #GoPackGo",1201516310515068928,"False","East Liverpool, OH","","OH",2,"positive","Yes","Fan"
"Happy Birthday to the goat himself, @AaronRodgers12 #GoPackGo",1201515538490576896,"False","East Liverpool, OH","","OH",2,"positive","Yes","Fan"
"Happy birthday @Showtyme_33! Hope you have a great day celebrating! Congrats on the big win yesterday! Looking forw… https://t.co/fioQsdDdSH",1201513547362164736,"False","Alexandria, VA","","VA",0,"positive","No","Fan"
"#GoPackGo A tragic story with a happy ending. https://t.co/TGYgc5EFrD",1201513279488741376,"False","Rochester, Minnesota, USA","","MN",1,"positive","Yes","Fan"
"BarbaraPoor : AaronRodgers12 Happy Birthday! Enjoy victory Monday! You are the man! #GoPackGo (via Twitter https://t.co/62M3AYH19p)",1201512967059185664,"False","Reedsport, OR","","OR",0,"positive","No","Fan"
"@AaronRodgers12 Happy Birthday! Enjoy victory Monday! You are the man! #GoPackGo",1201512447263137792,"False","Hanalei, HI","Winchester Bay, OR","HI",0,"positive","No","Fan"
"@MikeFrancesa on another embarrassing Sunday as the Jets lose to the winless Bengals &amp; the Giants lose to Green Bay… https://t.co/n6TDNTlXMe",1201511860048220160,"False","Woodside, NY","","NY",1,"negative","Yes","Foe"
"@AaronRodgers12 happy birthday 💚💛 #GoPackGo",1201511662433366016,"False","California, USA","Los Angeles, CA","CA",4,"positive","Yes","Fan"
"💚💛🎂💚💛

#Repost packers with get_repost
・・・
HAPPY BIRTHDAY, @aaronrodgers12! 🎉 Tap twice to show our QB some love 🤟… https://t.co/pVeAh5dGWJ",1201510039338532864,"False","Orlando, FL ","","FL",3,"positive","Yes","Fan"
"Happy birthday stud #GoPackGo https://t.co/dnpjLxbPKj",1201509851723108352,"False","Libertyville, IL","","IL",1,"positive","Yes","Fan"
"@teagueparis Thanks for your entry, be on the lookout for this week’s winners! #GoPackGo",1201507467659816960,"False","Chicago, IL","","IL",1,"positive","Yes","Fan"
"HAPPY BIRTHDAY @AaronRodgers12 ! #GoPackGo https://t.co/yZMDPcAeDI",1201507425108549632,"False","Orland Park, IL","","IL",1,"positive","Yes","Fan"
"HAPPY BDAY @AaronRodgers12😈🏈🎂 

here’s a look at his major NFL records:

fastest QB to 30,000 pass yards
single sea… https://t.co/zIcICs33QH",1201504956596903936,"False","Denver, CO","","CO",1,"positive","Yes","Fan"
"Ayyyeee 😤🤟🏾. Happy Birthday 🎉 To The 🐐. #GoPackGo https://t.co/XV6xllvr5X",1201503371884138496,"False","Chicago, IL","","IL",1,"positive","Yes","Fan"
"Happy Birthday to my GOAT, @AaronRodgers12 #GoPackGo https://t.co/c79C5dNSwG",1201501493070880768,"False","Naples, FL","","FL",3,"positive","Yes","Fan"
"@packers What an awesome game to witness in person! Next time I hope it's Lambeau I'm at to see them win in the snow! #GoPackGo",1201499972245557248,"False","New Jersey","","NJ",2,"positive","Yes","Fan"
"What normal people see: 

What Packers fans see: 

Happy birthday goat🐐 

@AaronRodgers12 

#GoPackGo https://t.co/cb2IrX2MJz",1201499716078325760,"False","","Oregon, USA","OR",0,"positive","No","Fan"
"Happy Birthday to the greatest QB! 🙌👏💚

#GoPackGo https://t.co/fisNHOzlyt",1201499204952166400,"False","San Antonio, TX","San Antonio, TX","TX",2,"positive","Yes","Fan"
"@AaronRodgers12 Happy birthday! Thanks for a great game in the snow #GoPackGo",1201499054926159872,"False","New Jersey","","NJ",2,"positive","Yes","Fan"
"@AaronRodgers12 Happy Birthday to the best quarterback in the NFL! Have a great day and can’t wait to watch ya play… https://t.co/OP7xleiJfj",1201498477735239680,"False","Golden, CO","","CO",1,"positive","Yes","Fan"
"Green Bay Packers Win Snow Football Battle Against New York Giants #NFL100 #GoPackGo #GiantsPride #GBvsNYG… https://t.co/u5PmrGYmHe",1201497773058777088,"False","New York, NY","","NY",1,"positive","Yes","Fan"
"@packers @AaronRodgers12 Happy Birthday Aaron Rodgers! #HappyBirthdayAaronRodgers #AaronRodgers #AR12 #Packers #PackersNation #GoPackGo",1201497732281782272,"False","Wilmington, North Carolina","","NC",1,"positive","Yes","Fan"
"@chrisgb002000 @AaronRodgers12 @rosebowlgame Don’t disrespect my mans tho 😪 I’m a longhorn first but #GoPackGo baby!",1201497270920925184,"False","Austin, TX","","TX",2,"positive","Yes","Fan"
"Happy Packer victory Monday morning. Next game versus the Washington Deadskins. Well that's 10-3!!! #GoPackGo 🏈🧀💚💛",1201493786326683648,"False","Houston, TX","","TX",2,"positive","Yes","Fan"
"Happy birthday @Showtyme_33 
Have a great day and enjoy your day! 🥳💚💛

#GoPackGo",1201491866807607296,"False","Michigan, USA","","MI",1,"positive","Yes","Fan"
"Happy birthday QB1! Wish you a wonderful day! Enjoy and celebrate your special day! 🥳😘

@AaronRodgers12 

#GoPackGo",1201491581582401536,"False","Michigan, USA","","MI",1,"positive","Yes","Fan"
"""We’re 2-10 right now, you kind of expect it, I guess. They are a playoff team, they are a great team. I’ve never p… https://t.co/AYUOmv89Dz",1201489855836020736,"False","New Jersey","","NJ",2,"positive","Yes","Fan"
"For everyone who’s down on LaFleur after just 12 games #GoPackGo https://t.co/DIJonAuNiM",1201488134741143552,"False","Princeton, New Jersey","","NJ",2,"negative","Yes","Foe"
"@AaronRodgers12 @ColinJost @IZOD Happy Birthday. Enjoy. #GoPackGo",1201486740038520832,"False","Geneva, IL","","IL",1,"positive","Yes","Fan"
"No sweat now #arod only needs to average 250 a game for last 4 to leapfrog to 12th all time for most career passing yards #gopackgo",1201485225408131072,"False","Reno, NV","Reno, NV","NV",0,"negative","No","Foe"
"Happy bday to #AR12! #GoPackGo https://t.co/2GS1t41jKb",1201484739074514944,"False","Greenville, SC","","SC",0,"positive","No","Fan"
"@FireBruceRally @NerdyPolitics15 I have tickets to next week's game in Lambeau. My wife and kids are all Packer fans.
#HTTR #GoPackGo",1201483992534568960,"False","Chicago, IL","","IL",1,"negative","Yes","Foe"
"Snow game ✅ #GoPackGo https://t.co/hk4KliXv0N",1201482102954479616,"False","Philadelphia, PA","Pennsylvania, USA","PA",2,"negative","Yes","Foe"
"Happy Birthday to both @AaronRodgers12 and @Showtyme_33! #GoPackGo",1201478547145154560,"False","Cape Coral, FL","","FL",3,"positive","Yes","Fan"
"Happy birthday, Carter! You said because your birthday friends @AaronRodgers12 and @Showtyme_33 played yesterday, t… https://t.co/dx6u1gN9DL",1201471266529497088,"False","Minnesota","","MN",1,"positive","Yes","Fan"
"I'm a TE for the @Packers!  This is honestly the best case scenario for both me and the team! #GoPackGo https://t.co/OmICttchlz",1201444926090821632,"False","Windermere, FL","","FL",3,"positive","Yes","Fan"
"Happy Birthday Aaron’s @Showtyme_33 @AaronRodgers12 #GoPackGo https://t.co/uLLw2mtTwt",1201394321855045632,"False","St Petersburg, FL","","FL",3,"positive","Yes","Fan"
"Happy birthday to packers RB 🎂🎉 Aaron Jones @packers keep going #gopackgo Go packers goooo enjoying your breakout s… https://t.co/9EHAWlXK4e",1201393484265078784,"False","New York, USA","","NY",1,"positive","Yes","Fan"
"Happy 36th birthday 🎂 to Super bowl champion (super bowl mvp , 2 time regular season MVP, 7 time pro bowler   Aaron… https://t.co/kLAzCN7EVT",1201390123222478848,"False","New York, USA","","NY",1,"positive","Yes","Fan"
"Good job Packers, a decent win lol #GoPackGo",1201385287449903104,"False","Honolulu, HI","Honolulu, HI","HI",0,"positive","No","Fan"
"Its December 2nd! Happy Birthday to the Aaron's 😂 My QB AARON RODGERS and RB AARON JONES! Happy Birthday you 2!… https://t.co/yTUth1fk0L",1201384599214948352,"False","Texas","","TX",2,"positive","Yes","Fan"
"Hey @TonyDungy Great Job Tonight On #FNIA. You And @miketirico And @Rodney_Harrison Are The Best On @NBCSports. Hey… https://t.co/brCe3YXRXo",1201378644951805952,"False","Toledo, Ohio","","OH",2,"positive","Yes","Fan"
"Thank you for attending today’s game. #GoPackGo https://t.co/rALbnbGDut",1201373983054028800,"False","Las Vegas, NV","","NV",0,"negative","No","Foe"
"I love using my platform pages for good measures I just want Mason to know that the entire packer community is with… https://t.co/8Vuw4GmEu8",1201370084192772096,"False","New York, USA","","NY",1,"positive","Yes","Fan"
"Back to WINNING!! #GoPackGo @thekatiestevens #PackerNation https://t.co/fJ4QWuDSYx https://t.co/Gq7h2uw8JJ",1201367368129114112,"False","Los Angeles, CA","","CA",4,"positive","Yes","Fan"
"It's been a great weekend of football #GoPackGo https://t.co/cLndXGKoWa",1201364945868328960,"False","Texas, USA","","TX",2,"positive","Yes","Fan"
"Great time at #MetLife today with my daughter, niece and son watching my @packers dominate! #GoPackGo https://t.co/DTobojHdgF",1201363977328058368,"False","Connecticut, USA","","CT",0,"positive","No","Fan"
"Another good win to increase morale (against a bad team, though). Let’s keep collecting those Ws! #GoPackGo https://t.co/FWJhNdQuqf",1201363439416950784,"False","Minneapolis, MN","Minneapolis, MN","MN",1,"positive","Yes","Fan"
"If the Packers can win a game by 18 points then how are they not a dangerous team to face in the post season? Keep… https://t.co/5NfxmHbDQp",1201363214589710336,"False","Kankakee, IL","","IL",1,"positive","Yes","Fan"
"Feels good to be a @packers  fan 
#BrandonBostick

Ha ha EAT SHIT  #GoPackGo https://t.co/WF0tWxWWDa",1201360309924925440,"False","Manteca, CA","Manteca, CA","CA",4,"positive","Yes","Fan"
"A Patriots loss and a Green Bay win is the best way to end a weekend #GoPackGo #NFL",1201359781266636800,"False","Naperville, IL","","IL",1,"positive","Yes","Fan"
"We braved the cold and snow to see the packers today! 💚 🏈 ❄️ We were freezing, but it was a great game and we won!!… https://t.co/CZgBnivX5P",1201356056183627776,"False","New Jersey","East Rutherford, NJ","NJ",2,"negative","Yes","Foe"
"@PTTF_Ben Road trip with @kuhnj30!  I will take it!  That would be fun. I love his stuff for @packers .com. #GoPackGo",1201355447833378816,"False","Fort Wayne, IN","","IN",1,"positive","Yes","Fan"
"Saw Aaron Rodgers shred the giants in person today... in the snow 🧀
I can die now, life is good 😎#GoPackGo",1.201353222235e+18,"False","Yonkers, NY","","NY",1,"positive","Yes","Fan"
"@packers @AaronRodgers12 @MarcedesLewis89 I’ll be at the game next Sunday against the redskins #GoPackGo",1201352202029322240,"False","Burlington, IA","","IA",0,"negative","No","Foe"
"@AllenLazard You should be WR2!!!  Great game. Keep it up! #GoPackGo",1201348636984131584,"False","Fort Wayne, IN","","IN",1,"positive","Yes","Fan"
"With today’s win the Packers will have a winning record for the 2019 no matter what! #GoPackGo #packers #GreenBayPackers #nfl #GoPack",1201347160903733248,"False","Norwalk, IA","","IA",0,"positive","No","Fan"
"He’s very appreciated! #GoPackGo https://t.co/a5jVNvybK2",1201347066284216320,"False","Ortonville, MN","","MN",1,"positive","Yes","Fan"
"Seeing all the missed kicks around the league makes me appreciate Mason Crosby even more.  #GoPackGo",1201346833794191360,"False","Rockford, MN","Rockford, MN","MN",1,"positive","Yes","Fan"
"@Showtyme_33 @AllenLazard You guys are two of the most underrated players in the league right now! #GoPackGo",1201345638530797568,"False","St Louis, MO","St Louis, MO","MO",1,"positive","Yes","Fan"
"@packers @AllenLazard @AllenLazard three Cyclone fans are making our first ever trip to Lambeau next weekend! Look… https://t.co/EPUjnKSgmO",1201345403846828032,"False","Elkader, Iowa","","IA",0,"positive","No","Fan"
"#GoPackGo  an early 13.5 point favorite over #HTTR",1201341875464163328,"False","Washington, DC","","WA",1,"positive","Yes","Fan"
"@crosbykicks2 Praying for you and your family during this very difficult time.  @AaronRodgers12 said it best, you’r… https://t.co/FmiINgrM1H",1201340978587717632,"False","Grygla, MN","","MN",1,"positive","Yes","Fan"
